nivel,codigo,nombre,parent
clase,102240,Gallardia viva,1022
clase,102241,Genciana viva,1022
clase,102242,Gladiolo vivo,1022
clase,102243,Gloriosa viva,1022
clase,102244,Violeta silvestre viva,1022
clase,102245,Eléboro vivo,1022
clase,102246,Ixia viva,1022
clase,102247,Liatrises vivas,1022
clase,102248,Lysimachia viva,1022
clase,102249,Maraca viva,1022
clase,102250,Caléndula viva,1022
clase,102251,Mimosa viva,1022
clase,102252,Nerina viva,1022
clase,102253,Flor de nogal viva,1022
clase,102254,Phlox viva,1022
clase,102255,physostegia viva,1022
clase,102256,Saponaria viva,1022
clase,102257,Sarracenias vivas,1022
clase,102258,Sicilia viva,1022
clase,102259,Sedum viva,1022
clase,102260,Especies individuales o variedades de flores vivas,1022
clase,102261,Sello de salomón (polygonato) viva,1022
clase,102262,Tanaceto vivo,1022
clase,102263,Traquelio vivo,1022
clase,102264,Tuberosas vivas,1022
clase,102265,Tweedias vivas,1022
clase,102266,Verónicas vivas,1022
clase,102267,Watsonias vivas,1022
clase,102315,Crisantemo vivo pompón,1023
clase,102316,Crisantemo vivo pompón margarita,1023
clase,102317,Crisantemo vivo espollado cremon,1023
clase,102318,Crisantemo vivo espollado football,1023
clase,102319,Crisantemo spider vivo,1023
clase,102320,Crisantemo vivo  novelty,1023
clase,102321,Crisantemo vivo santini,1023
clase,102415,Clavel vivo de floración sencilla,1024
clase,102416,Clavel vivo mini o spray,1024
clase,102515,Orquidea cypripedium  o pantuflas de dama viva,1025
clase,102516,Orquídea mocara viva,1025
clase,102517,Orquídea catleya viva,1025
clase,102518,Orquídea disa viva,1025
clase,102519,Orquídea arachnis viva,1025
clase,102520,Orquídea phalaenopsis viva,1025
clase,102521,Orquídea dendrobium viva,1025
clase,102522,Orquídea cymbidium viva,1025
clase,102523,Orquídea oncidium viva,1025
clase,102524,Orquídea vanda viva,1025
clase,103015,Rosas cortadas frescas azules o lavanda o púrpura,1030
clase,103016,Rosas cortadas frescas chocolate o marrón,1030
clase,103017,Rosas cortadas frescas crema,1030
clase,103018,Rosas cortadas frescas verdes o lima,1030
clase,103019,Rosas cortadas frescas rosado claro,1030
clase,103020,Rosas cortadas frescas multicolor rosados,1030
clase,103021,Rosas cortadas frescas anaranjados,1030
clase,103022,Rosas cortadas frescas durazno,1030
clase,103023,Rosas cortadas frescas rosados,1030
clase,103024,Rosas cortadas frescas rojos o burgundy,1030
clase,103025,Rosas cortadas frescas sweetheart,1030
clase,103026,Rosas cortadas frescas blancos,1030
clase,103027,Rosas cortadas frescas amarillos,1030
clase,103028,Rosas cortadas frescas spray,1030
clase,103115,Anturios cortados frescos,1031
clase,103116,Allium cortado fresco,1031
clase,103117,Astromelia cortada fresca,1031
clase,103118,Amaranto cortado fresco,1031
clase,103119,Amaryllis cortado fresco,1031
clase,103120,Anémona cortada fresca,1031
clase,103121,Asclepia cortada fresca,1031
clase,103122,Aster cortada fresca,1031
clase,103123,Berzelia cortada fresca,1031
clase,103124,Bouvaria cortada fresca,1031
clase,103125,Brodiaea cortada fresca,1031
clase,103126,Calla cortada fresca,1031
clase,103128,Celosia cortada fresca,1031
clase,103129,Narciso cortado fresco,1031
clase,103130,Dalia cortada fresca,1031
clase,103131,Delphinium cortado fresco,1031
clase,103132,Clavel (dianthus) cortado fresco,1031
clase,103133,Eremruses cortadas frescas,1031
clase,103134,Brezo (erica) cortada fresca,1031
clase,103135,Euphorbia cortada fresca,1031
clase,103136,Fresia cortada fresca,1031
clase,103137,Ajedrezada cortada fresca,1031
clase,103138,Hiniesta cortada fresca,1031
clase,103139,Margarita cortada fresca,1031
clase,103140,Jengibre cortado fresco,1031
clase,103141,Gladiolo cortado fresco,1031
clase,103142,Godetia cortada fresca,1031
clase,103143,Bromelia cortada fresca,1031
clase,103144,Gypsophilia cortada fresca,1031
clase,103145,Brezo cortado fresco,1031
clase,103146,Heliconia cortada fresca,1031
clase,103147,Jacinto cortado fresco,1031
clase,103148,Hydrangea cortada fresca,1031
clase,103149,Iris cortada fresca,1031
clase,103150,Pata de canguro cortada fresca,1031
clase,103151,Delfinio cortado fresco,1031
clase,103152,Lepto cortado fresco,1031
clase,103153,Lila cortada fresca,1031
clase,103154,Azucena cortada fresca,1031
clase,103155,Lavanda cortada fresca,1031
clase,103156,Lisianthus cortado fresco,1031
clase,103157,Muscari cortada fresca,1031
clase,103158,Narciso cortado fresco,1031
clase,103160,Pimientos ornamentales cortados frescos,1031
clase,103161,Estrella de Belén cortada fresca,1031
clase,103162,Peonia cortada fresca,1031
clase,103163,Banksia cortada fresca,1031
clase,103164,Ranúculo cortado fresco,1031
clase,103165,Escabiosa cortada fresca,1031
clase,103166,Retama de escobas cortada fresca,1031
clase,103167,Boca de dragón cortada fresca,1031
clase,103168,Romero del pantano cortada fresca,1031
clase,103169,Matiola cortada fresca,1031
clase,103170,Girasol cortada fresca,1031
clase,103171,Guisante de olor cortado fresco,1031
clase,103172,Cardo cortado fresco,1031
clase,103173,Tulipán cortado fresco,1031
clase,103174,Flor de cera cortada fresca,1031
clase,103175,Hierba de aquiles cortada fresca,1031
clase,103176,Zinia cortada fresca,1031
clase,103177,Forsythia cortada fresca,1031
clase,103178,Geranio cortado fresco,1031
clase,103179,Amaryllis cortada fresca,1031
clase,103180,Rubdeckia cortada fresca,1031
clase,103181,Protea cortada fresca,1031
clase,103182,leucadendron cortado fresco,1031
clase,103183,leucospermum cortado fresco,1031
clase,103215,Agapanto cortado fresco,1032
clase,103216,Alchimilla cortada fresca,1032
clase,103217,Astilbe cortado fresco,1032
clase,103218,angélica cortada fresca,1032
clase,103219,ajenjo cortado fresco,1032
clase,103220,Flor de alcachofa cortada fresca,1032
clase,103221,Astrantia cortada fresca,1032
clase,103222,Flor de banano cortada fresca,1032
clase,103223,Baptisia cortada fresca,1032
clase,103224,Boronia cortada fresca,1032
clase,103225,Bromelia cortada fresca,1032
clase,103226,Brunia cortada fresca,1032
clase,103227,Catalea cortada fresca,1032
clase,103228,Calcynia cortada fresca,1032
clase,103229,Caléndula cortada fresca,1032
clase,103230,Campanilla cortada fresca,1032
clase,103231,Cestrum cortado fresco,1032
clase,103232,Chasmante cortada fresca,1032
clase,103233,Costus cortada fresca,1032
clase,103234,Vara de San José cortada fresca,1032
clase,103235,Lirio del Fuego cortado fresco,1032
clase,103236,Flor del muelle cortada fresca,1032
clase,103237,Planta erizo cortada fresca,1032
clase,103238,Manzanilla cortada fresca,1032
clase,103239,Nomeolvides cortada fresca,1032
clase,103240,Gallardia cortada fresca,1032
clase,103241,Genciana cortada fresca,1032
clase,103242,Gladiolo cortado fresco,1032
clase,103243,Gloriosa cortada fresca,1032
clase,103244,Violeta silvestre cortada fresca,1032
clase,103245,Eléboro cortado fresco,1032
clase,103246,Ixia cortada fresca,1032
clase,103247,Liatrises cortadas frescas,1032
clase,103248,Lysimachia cortada fresca,1032
clase,103249,Maraca cortada fresca,1032
clase,103250,Caléndula cortada fresca,1032
clase,103251,Mimosa cortada fresca,1032
clase,103252,Nerina cortada fresca,1032
clase,103253,Flor de nogal cortada fresca,1032
clase,103254,Phlox cortada fresca,1032
clase,103255,physostegia cortada fresca,1032
clase,103256,Saponaria cortada fresca,1032
clase,103257,Sarracenias cortadas frescas,1032
clase,103258,Sicilia cortada fresca,1032
clase,103259,Sedum cortada fresca,1032
clase,103260,Especies individuales o variedades de flores cortadas frescas,1032
clase,103261,Sello de salomón (polygonato) cortada fresca,1032
clase,103262,Tanaceto cortado fresco,1032
clase,103263,Traquelio cortado fresco,1032
clase,103264,Tuberosas cortadas frescas,1032
clase,103265,Tweedias cortadas frescas,1032
clase,103266,Verónicas cortadas frescas,1032
clase,103267,Watsonias cortadas frescas,1032
clase,103315,Crisantemo cortado fresco pompón,1033
clase,103316,Crisantemo cortado fresco pompón margarita,1033
clase,103317,Crisantemo cortado fresco espollado cremon,1033
clase,103318,Crisantemo cortado fresco espollado football,1033
clase,103319,Crisantemo spider cortado fresco,1033
clase,103320,Crisantemo cortado fresco  novelty,1033
clase,103321,Crisantemo cortado fresco santini,1033
clase,103415,Bouquet cortado fresco de rosa,1034
clase,103416,Bouquet cortado fresco de clavel,1034
clase,103417,Bouquet cortado fresco de mini clavel,1034
clase,103418,Bouquet cortado fresco de lirio,1034
clase,103419,Bouquet cortado fresco de crisantemo pompón,1034
clase,103420,Bouquet cortado fresco de astromelia,1034
clase,103421,Bouquet cortado fresco de flores tropicales,1034
clase,103422,Bouquet cortado fresco floral mixto,1034
clase,103515,Bouquet cortado fresco de clavel de floración sencilla,1035
clase,103516,Bouquet cortado fresco de clavel min o spray,1035
clase,103615,Orquidea cypripedium  o pantuflas de dama cortada fresca,1036
clase,103616,Orquídea mocara cortada fresca,1036
clase,103617,Orquídea catleya cortada fresca,1036
clase,103618,Orquídea disa cortada fresca,1036
clase,103619,Orquídea arachnis cortada fresca,1036
clase,103620,Orquídea phalaenopsis cortada fresca,1036
clase,103621,Orquídea dendrobium cortada fresca,1036
clase,103622,Orquídea cymbidium cortada fresca,1036
clase,103623,Orquídea oncidium cortada fresca,1036
clase,103624,Orquídea vanda cortada fresca,1036
clase,104015,Rosas cortadas secas azules o lavanda o púrpura,1040
clase,104016,Rosas cortadas secas chocolate o marrón,1040
clase,104017,Rosas cortadas secas crema,1040
clase,104018,Rosas cortadas secas verdes o lima,1040
clase,104019,Rosas cortadas secas rosado claro,1040
clase,104020,Rosas cortadas secas multicolor rosados,1040
clase,104021,Rosas cortadas secas anaranjados,1040
clase,104022,Rosas cortadas secas durazno,1040
clase,104023,Rosas cortadas secas rosados,1040
clase,104024,Rosas cortadas secas rojos o burgundy,1040
clase,104025,Rosas cortadas secas sweetheart,1040
clase,104026,Rosas cortadas secas blancos,1040
clase,104027,Rosas cortadas secas amarillos,1040
clase,104028,Rosas cortadas secas spray,1040
clase,104115,Anturios cortado secos,1041
clase,104116,Allium cortado seco,1041
clase,104117,Astromelia cortada seca,1041
clase,104118,Amaranto cortado seco,1041
clase,104119,Amaryllis cortado seco,1041
clase,104120,Anémona cortada seca,1041
clase,104121,Asclepia cortada seca,1041
clase,104122,Aster cortada seca,1041
clase,104123,Berzelia cortada seca,1041
clase,104124,Bouvaria cortada seca,1041
clase,104125,Brodiaea cortada seca,1041
clase,104126,Calla cortada seca,1041
clase,104128,Celosia cortada seca,1041
clase,104129,Narciso cortado seco,1041
clase,104130,Dalia cortada seca,1041
clase,104131,Delphinium cortado seco,1041
clase,104132,Clavel (dianthus) cortado seco,1041
clase,104133,Eremruses cortadas secas,1041
clase,104134,Brezo (erica) cortada seca,1041
clase,104135,Euphorbia cortada seca,1041
clase,104136,Fresia cortada seca,1041
clase,104137,Ajedrezada cortada seca,1041
clase,104138,Hiniesta cortada seca,1041
clase,104139,Margarita cortada seca,1041
clase,104140,Jengibre cortado seco,1041
clase,104141,Gladiolo cortado seco,1041
clase,104142,Godetia cortada seca,1041
clase,104143,Bromelia cortada seca,1041
clase,104144,Gypsophilia cortada seca,1041
clase,104145,Brezo cortado seco,1041
clase,104146,Heliconia cortada seca,1041
clase,104147,Jacinto cortado seco,1041
clase,104148,Hydrangea cortada seca,1041
clase,104149,Iris cortada seca,1041
clase,104150,Pata de canguro cortada seca,1041
clase,104151,Delfinio cortado seco,1041
clase,104152,Lepto cortado seco,1041
clase,104153,Lila cortada seca,1041
clase,104154,Azucena cortada seca,1041
clase,104155,Lavanda cortada seca,1041
clase,104156,Lisianthus cortado seco,1041
clase,104157,Muscari cortada seca,1041
clase,104158,Narciso cortado seco,1041
clase,104160,Pimientos ornamentales cortado secos,1041
clase,104161,Estrella de Belén cortada seca,1041
clase,104162,Peonia cortada seca,1041
clase,104163,Banksia cortada seca,1041
clase,104164,Ranúculo cortado seco,1041
clase,104165,Escabiosa cortada seca,1041
clase,104166,Retama de escobas cortada seca,1041
clase,104167,Boca de dragón cortada seca,1041
clase,104168,Romero del pantano cortada seca,1041
clase,104169,Matiola cortada seca,1041
clase,104170,Girasol cortada seca,1041
clase,104171,Guisante de olor cortado seco,1041
clase,104172,Cardo cortado seco,1041
clase,104173,Tulipán cortado seco,1041
clase,104174,Flor de cera cortada seca,1041
clase,104175,Hierba de aquiles cortada seca,1041
clase,104176,Zinia cortada seca,1041
clase,104177,Forsythia cortada seca,1041
clase,104178,Geranio cortado seco,1041
clase,104179,Amaryllis cortada seca,1041
clase,104180,Rubdeckia cortada seca,1041
clase,104181,Protea cortada seca,1041
clase,104182,leucadendron cortado seco,1041
clase,104183,leucospermum cortado seco,1041
clase,104215,Agapanto cortado seco,1042
clase,104216,Alchimilla cortada seca,1042
clase,104217,Astilbe cortado seco,1042
clase,104218,angélica cortada seca,1042
clase,104219,ajenjo cortado seco,1042
clase,104220,Flor de alcachofa cortada seca,1042
clase,104221,Astrantia cortada seca,1042
clase,104222,Flor de banano cortada seca,1042
clase,104223,Baptisia cortada seca,1042
clase,104224,Boronia cortada seca,1042
clase,104225,Bromelia cortada seca,1042
clase,104226,Brunia cortada seca,1042
clase,104227,Catalea cortada seca,1042
clase,104228,Calcynia cortada seca,1042
clase,104229,Caléndula cortada seca,1042
clase,104230,Campanilla cortada seca,1042
clase,104231,Cestrum cortado seco,1042
clase,104232,Chasmante cortada seca,1042
clase,104233,Costus cortada seca,1042
clase,104234,Vara de San José cortada seca,1042
clase,104235,Lirio del Fuego cortado seco,1042
clase,104236,Flor del muelle cortada seca,1042
clase,104237,Planta erizo cortada seca,1042
clase,104238,Manzanilla cortada seca,1042
clase,104239,Nomeolvides cortada seca,1042
clase,104240,Gallardia cortada seca,1042
clase,104241,Genciana cortada seca,1042
clase,104242,Gladiolo cortado seco,1042
